"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0050863","regulation of T cell activation","121/5939","393/18986",0.307888040712468,0.984267105736138,-0.21263600131343,0.603122449277981,0.966738340517798,0.688441582538075,"23476/23149/2309/79576/9092/5105/80381/9750/3119/1051/1803/57678/25/6601/5621/3717/7704/100/30835/4976/6655/57630/11326/301/7037/7070/3572/9093/572/3958/1739/567/975/7189/6522/6776/23376/5573/961/84861/2475/6188/86/6850/83737/1540/6647/3105/387/11146/6654/6599/8440/23513/3115/3329/56339/865/5562/6777/6595/8943/5170/1845/1499/3133/7001/2319/1209/5290/1947/3146/56940/7532/5777/3123/8379/10457/6714/1725/6708/5588/207/5880/51571/857/54440/3481/5530/5781/972/1445/4067/7048/4179/1511/1604/673/3956/4690/5788/3122/637/8772/3707/29108/7525/8546/3620/8654/11151/3113/3606/4860/10808/836/11148/2267/2534/23308/6046",121
"GO:0001504","neurotransmitter uptake","14/5939","46/18986",0.304347826086957,0.972949625540825,-0.123927829127929,0.604157309118642,0.967661428254092,0.689098939296736,"2030/1861/6507/477/3177/6622/10211/3688/3690/2055/4842/351/11315/5071",14
"GO:0021587","cerebellum morphogenesis","14/5939","46/18986",0.304347826086957,0.972949625540825,-0.123927829127929,0.604157309118642,0.967661428254092,0.689098939296736,"538/25/8443/23287/79809/91137/8925/3309/7515/1020/1312/5781/5604/136319",14
"GO:0046633","alpha-beta T cell proliferation","14/5939","46/18986",0.304347826086957,0.972949625540825,-0.123927829127929,0.604157309118642,0.967661428254092,0.689098939296736,"3717/57630/1794/975/6522/6850/83737/3105/3133/5588/7048/1604/5788/3606",14
"GO:0046888","negative regulation of hormone secretion","21/5939","69/18986",0.304347826086957,0.972949625540825,-0.151872215017482,0.605110341156903,0.968942508308206,0.69001123246113,"94121/706/5008/6422/3767/84522/2308/3667/26056/3033/80223/5211/56943/5715/91942/5530/1408/5781/2775/9370/5071",21
"GO:0141137","positive regulation of gene expression, epigenetic","17/5939","56/18986",0.303571428571429,0.970467611189955,-0.149322040584902,0.608965233697109,0.974868413853257,0.694231236592983,"9070/84656/11091/4297/200424/10432/10269/11240/84661/23558/9555/54784/328/51504/351/10930/29104",17
"GO:0002009","morphogenesis of an epithelium","154/5939","500/18986",0.308,0.984625021047314,-0.235063224824989,0.60971545110963,0.975822426181277,0.694910615623829,"3491/10395/2045/147183/3853/5663/4208/3714/51676/538/5087/6722/7042/388698/25/1856/157506/9788/8195/9585/3872/4976/25902/2909/57534/6422/2908/7249/7248/6868/341640/10890/55036/10155/64398/1739/4088/3911/7189/94134/859/596/10959/8557/23122/4522/1460/339829/2475/9653/10979/5420/123872/10427/5567/387/11146/11019/84870/6201/1861/6654/1855/23242/23513/3611/1282/6772/4524/2926/760/977/10640/1522/3845/23654/317/5371/1605/2260/54922/2316/6262/1499/55327/23332/7041/5058/11331/83478/10413/7408/5361/3488/83605/65009/4089/6714/2885/7052/10512/11235/3688/6788/10672/23129/25865/5898/10252/5534/3690/3678/5048/220/7048/9948/8985/6789/8829/4804/5216/5499/3693/5566/71/998/3685/5728/7414/79812/1956/388/8642/960/23616/389/94/25932/4478/51684/56963/682/9420/4313/2022/2487/8854/836/183/1289/90/64783/6046/3371",154
"GO:0050853","B cell receptor signaling pathway","24/5939","79/18986",0.30379746835443,0.971190222962993,-0.173120605720676,0.610461467519165,0.976526833584126,0.695412243961968,"123920/4208/25/952/975/596/6850/6654/10603/23228/59338/5777/23180/581/2885/9564/4790/4067/4792/2213/5788/5594/5336/4332",24
"GO:0046883","regulation of hormone secretion","80/5939","261/18986",0.306513409961686,0.97987263874938,-0.220903610506588,0.610464363635041,0.976526833584126,0.695412243961968,"94121/25874/706/5008/90550/3717/5208/952/6422/8398/301/2147/51714/7110/572/240/3767/23435/84300/84522/5573/6566/51092/1374/2308/6810/5213/8655/3667/26056/5127/5950/2182/3033/23236/2260/6845/5007/5106/2029/7260/9255/80223/5211/9854/3123/56943/4089/2244/7036/5715/2243/2266/5532/5578/2767/91942/5530/23410/1408/5587/5781/2778/84876/8673/6717/5566/51762/1601/65985/1956/2775/9370/5581/8723/5071/2746/5991/183/2822",80
"GO:0072175","epithelial tube formation","39/5939","128/18986",0.3046875,0.97403550681933,-0.198858267316842,0.611600719519174,0.977602868576896,0.696178518766888,"10395/7042/25/1856/9585/4976/25902/2909/57534/7249/7248/7189/10959/8557/4522/9653/5420/10427/5567/11146/11019/6201/23242/23513/4524/23654/317/1499/7408/6788/5898/6789/5216/5566/79812/51684/56963/836/6046",39
"GO:0098659","inorganic cation import across plasma membrane","39/5939","128/18986",0.3046875,0.97403550681933,-0.198858267316842,0.611600719519174,0.977602868576896,0.696178518766888,"8884/64116/10723/773/6548/23479/5621/285195/10479/201266/1739/3767/777/779/10060/7779/482/481/476/477/495/480/6560/6547/5533/483/5532/3759/5530/5534/781/6558/493/479/7442/478/2534/776/3783",39
"GO:0099587","inorganic ion import across plasma membrane","39/5939","128/18986",0.3046875,0.97403550681933,-0.198858267316842,0.611600719519174,0.977602868576896,0.696178518766888,"8884/64116/10723/773/6548/23479/5621/285195/10479/201266/1739/3767/777/779/10060/7779/482/481/476/477/495/480/6560/6547/5533/483/5532/3759/5530/5534/781/6558/493/479/7442/478/2534/776/3783",39
"GO:0048799","animal organ maturation","10/5939","33/18986",0.303030303030303,0.968737722399955,-0.121267726613226,0.612848804013456,0.979102976859083,0.697246788097361,"10682/7704/162466/6261/387/89/7059/4057/8642/8854",10
"GO:0071634","regulation of transforming growth factor beta production","10/5939","33/18986",0.303030303030303,0.968737722399955,-0.121267726613226,0.612848804013456,0.979102976859083,0.697246788097361,"7042/4088/7057/2335/5345/23607/4089/2192/4179/4060",10
"GO:0002697","regulation of immune effector process","126/5939","410/18986",0.307317073170732,0.982441817009515,-0.242494576722248,0.614248191293328,0.979130013015295,0.697266041305171,"23476/5105/7042/6830/121260/78989/948/9188/57142/4976/11326/2896/301/336/170506/7037/79671/3958/4615/708/3107/79004/567/975/7189/7186/6776/3098/23376/57506/7158/6891/3916/84861/1653/718/3383/725/65992/6850/710/6810/3105/7009/8288/684/335/9474/3106/966/3329/5950/55198/2821/118460/6223/5562/6777/5245/5170/6845/164/3133/3146/163486/56940/11331/3929/6778/201294/7532/5777/3123/6812/51704/26060/3263/8417/1398/5532/722/399687/2671/114770/5880/5585/51571/4153/27342/54440/6813/972/4067/6885/5819/4179/3312/8673/1604/409/2213/5199/3956/5788/8547/3122/3136/9261/8772/3075/5272/5648/29108/3684/3689/5336/24145/8723/6280/3134/7454/3606/922/4282/2/6046",126
"GO:0045124","regulation of bone resorption","13/5939","43/18986",0.302325581395349,0.966484843975769,-0.148442317456331,0.615507007847501,0.979130013015295,0.697266041305171,"1901/5166/338773/952/7037/6522/6850/7018/6714/5578/3690/1445/1956",13
"GO:0046640","regulation of alpha-beta T cell proliferation","13/5939","43/18986",0.302325581395349,0.966484843975769,-0.148442317456331,0.615507007847501,0.979130013015295,0.697266041305171,"3717/57630/975/6522/6850/83737/3105/3133/5588/7048/1604/5788/3606",13
"GO:0001508","action potential","54/5939","177/18986",0.305084745762712,0.975305435772158,-0.222695673106524,0.615967060083117,0.979130013015295,0.697266041305171,"6336/2258/4882/7871/6548/948/488/288/153396/1180/9631/10142/1739/3767/859/274/29119/3743/79784/2475/10060/9465/287/6329/6647/817/481/784/476/477/2316/6262/1756/7531/5774/7533/6324/6640/3728/2776/3759/2767/857/23171/4842/781/7341/6717/23327/6332/4204/29098/776/1134",54
"GO:0000075","cell cycle checkpoint signaling","62/5939","203/18986",0.305418719211823,0.976373093610989,-0.22833844149645,0.616328496996766,0.979130013015295,0.697266041305171,"23476/83990/988/83666/7508/3550/10111/65975/4361/27339/55544/57805/5591/60561/7175/9656/7756/5527/6419/84936/80279/9184/9894/23376/8451/26270/7158/84861/27183/1027/9577/55795/51065/57646/8525/79184/29086/54888/51143/5371/6118/1017/8379/9183/8883/57551/6154/116224/26058/5781/11329/51776/4067/51451/56984/8738/1432/83540/51347/261726/163859/9344",62
"GO:0030278","regulation of ossification","38/5939","125/18986",0.304,0.971837683111635,-0.213131510123265,0.617478448029201,0.979130013015295,0.697266041305171,"3491/4208/4256/84059/5087/1901/92/338773/7704/5552/6422/162466/154/4088/10269/79879/6256/240/9249/596/55589/6575/89/197/4057/1311/2201/4921/196527/5167/5781/490/9636/5594/5595/1432/1893/90",38
"GO:0050709","negative regulation of protein secretion","23/5939","76/18986",0.302631578947368,0.96746306750206,-0.191753928512434,0.618448128453266,0.979130013015295,0.697266041305171,"94121/348/6422/64285/1595/3767/84522/2308/4756/3667/26056/3033/80223/5211/56943/5715/91942/5530/5781/2775/26297/10961/5071",23
"GO:0002024","diet induced thermogenesis","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"154/115209/55198/7442",4
"GO:0002087","regulation of respiratory gaseous exchange by nervous system process","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"54862/477/2744/4204",4
"GO:0002664","regulation of T cell tolerance induction","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"83737/3106/7048/3620",4
"GO:0008063","Toll signaling pathway","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"4615/51135/351/3654",4
"GO:0010944","negative regulation of transcription by competitive promoter binding","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"3066/22992/5245/9759",4
"GO:0015824","proline transport","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"6509/54407/6520/153201",4
"GO:0016446","somatic hypermutation of immunoglobulin genes","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"5423/7374/2956/25939",4
"GO:0030213","hyaluronan biosynthetic process","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"160/1213/4790/3036",4
"GO:0032377","regulation of intracellular lipid transport","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"27346/6342/302/26119",4
"GO:0032905","transforming growth factor beta1 production","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"7057/23607/1281/4060",4
"GO:0040015","negative regulation of multicellular organism growth","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"154/2395/5641/2778",4
"GO:0042492","gamma-delta T cell differentiation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"3714/6850/6777/5788",4
"GO:0043383","negative T cell selection","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"1794/9474/972/5788",4
"GO:0044029","positive regulation of gene expression via chromosomal CpG island demethylation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"200424/10269/328/10930",4
"GO:0045986","negative regulation of smooth muscle contraction","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"154/6647/2982/5592",4
"GO:0048680","positive regulation of axon regeneration","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"2896/2316/8428/673",4
"GO:0051451","myoblast migration","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"301/6093/7060/55909",4
"GO:0060081","membrane hyperpolarization","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"6648/23373/11315/183",4
"GO:0060287","epithelial cilium movement involved in determination of left/right asymmetry","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"55036/339829/123872/5991",4
"GO:0060623","regulation of chromosome condensation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"8467/10051/3021/9031",4
"GO:0061029","eyelid development in camera-type eye","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"6722/3066/6654/1956",4
"GO:0061517","macrophage proliferation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"5747/1191/5594/5595",4
"GO:0070278","extracellular matrix constituent secretion","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"51124/55151/1361/2022",4
"GO:0070572","positive regulation of neuron projection regeneration","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"2896/2316/8428/673",4
"GO:0071389","cellular response to mineralocorticoid stimulus","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"2309/9131/1636/5901",4
"GO:0090232","positive regulation of spindle checkpoint","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"7175/55795/51143/8379",4
"GO:1903867","extraembryonic membrane development","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"5654/10959/4216/10049",4
"GO:1905064","negative regulation of vascular associated smooth muscle cell differentiation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"4775/4772/27250/1786",4
"GO:1905668","positive regulation of protein localization to endosome","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"5962/9475/7430/4478",4
"GO:2001198","regulation of dendritic cell differentiation","4/5939","13/18986",0.307692307692308,0.983641379667647,-0.039806773524272,0.618593443795908,0.979130013015295,0.697266041305171,"1051/3106/3146/2213",4
"GO:0021695","cerebellar cortex development","16/5939","53/18986",0.30188679245283,0.965082108353163,-0.171744509710591,0.61898686424254,0.97926261038871,0.697360467626926,"538/473/23287/27089/79809/91137/4967/8925/3309/372/1020/1312/5781/16/5604/136319",16
"GO:0035094","response to nicotine","16/5939","53/18986",0.30188679245283,0.965082108353163,-0.171744509710591,0.61898686424254,0.97926261038871,0.697360467626926,"1140/2876/9456/3066/572/567/3767/596/477/5970/4790/3162/5594/4313/836/1134",16
"GO:0006576","biogenic amine metabolic process","30/5939","99/18986",0.303030303030303,0.968737722399955,-0.210408535951612,0.620451227817623,0.981333837445978,0.698835446712101,"538/7042/4129/51573/4128/26002/284161/25953/2639/55737/217/6818/6622/79814/1725/1312/6817/6723/11315/3251/112483/6611/3684/3689/4204/6620/3620/5071/3176/136319",30
"GO:0006935","chemotaxis","145/5939","472/18986",0.307203389830508,0.982078390187243,-0.26601401583442,0.622046190625543,0.98361053892664,0.700456749917552,"27237/3491/123920/2045/6809/3603/10500/9750/23077/10928/566/1803/3730/1901/7042/2155/1652/5355/90550/79902/6278/80270/8398/7249/301/1794/79890/2621/6868/5196/2207/10059/3958/708/158747/4088/3148/5339/240/11240/55848/391/5291/5473/6729/6850/6810/10013/387/7057/5478/23521/335/55605/2549/23513/4363/23604/6223/63916/5479/2260/1845/8729/3273/347733/23396/9943/811/3146/55742/3929/5641/10457/6091/7060/1012/65125/3053/10512/5588/8394/727/196527/1991/9564/728358/1398/5747/102/25865/51411/5880/1399/51119/51571/5898/5587/3690/972/4067/1890/5159/1511/683/8829/9647/409/6279/6558/5156/4354/351/5879/3685/23075/3672/9097/5872/641700/5594/3315/5595/64094/3689/27347/1432/1130/3265/6280/5604/11151/682/57175/9420/4046/4313/7114/1902/2022/5197/5919/6275/4282/6288",145
"GO:0003229","ventricular cardiac muscle tissue development","19/5939","63/18986",0.301587301587302,0.964124685626622,-0.192432148017956,0.622807411628834,0.984568077618689,0.701138640171478,"79810/4607/7042/7135/4624/7134/4625/4633/7168/10269/3767/4634/84525/6262/2280/4089/4204/7373/2022",19
"GO:0032722","positive regulation of chemokine production","22/5939","73/18986",0.301369863013699,0.963429570496394,-0.211211670726764,0.626756470320209,0.990374875610511,0.705273824462222,"566/4023/6868/4615/22954/4155/57506/1654/6850/10631/5610/3146/3929/727/972/353376/3162/351/9370/29108/3606/4282",22
"GO:0001963","synaptic transmission, dopaminergic","9/5939","30/18986",0.3,0.959050345175956,-0.151441239261696,0.627572466920665,0.990374875610511,0.705273824462222,"25953/1861/6622/10211/1020/1312/409/11315/5071",9
"GO:0050482","arachidonate secretion","9/5939","30/18986",0.3,0.959050345175956,-0.151441239261696,0.627572466920665,0.990374875610511,0.705273824462222,"5320/50640/255189/301/5321/81579/6850/1636/4282",9
"GO:0070168","negative regulation of biomineral tissue development","9/5939","30/18986",0.3,0.959050345175956,-0.151441239261696,0.627572466920665,0.990374875610511,0.705273824462222,"5552/2621/197/6093/9475/5167/4846/54829/1893",9
"GO:1903963","arachidonate transport","9/5939","30/18986",0.3,0.959050345175956,-0.151441239261696,0.627572466920665,0.990374875610511,0.705273824462222,"5320/50640/255189/301/5321/81579/6850/1636/4282",9
"GO:2000629","negative regulation of miRNA metabolic process","9/5939","30/18986",0.3,0.959050345175956,-0.151441239261696,0.627572466920665,0.990374875610511,0.705273824462222,"57473/6722/9444/4088/9612/4775/5970/4781/351",9
"GO:0045745","positive regulation of G protein-coupled receptor signaling pathway","12/5939","40/18986",0.3,0.959050345175956,-0.174915423813457,0.627733261078662,0.990374875610511,0.705273824462222,"2147/718/55737/10419/5245/2931/858/5578/3690/4842/351/29767",12
"GO:0045923","positive regulation of fatty acid metabolic process","12/5939","40/18986",0.3,0.959050345175956,-0.174915423813457,0.627733261078662,0.990374875610511,0.705273824462222,"205251/440503/344/23417/1374/3667/58526/972/22933/9370/208/337",12
"GO:0001704","formation of primary germ layer","40/5939","132/18986",0.303030303030303,0.968737722399955,-0.243171381216484,0.628100481617922,0.990707118761436,0.705510424161462,"6722/1303/1284/4088/79971/4087/4086/5573/1291/2821/23168/2335/2260/1499/9555/4627/3679/2885/3688/3690/3912/3678/7448/1290/60412/3693/5566/3685/3689/8019/5604/7296/3691/4313/3281/3909/1289/8516/90/8324",40
"GO:0022602","ovulation cycle process","15/5939","50/18986",0.3,0.959050345175956,-0.195613019624595,0.629617171666444,0.992604339678529,0.706861488576564,"2309/7042/4882/8879/8322/174/6777/59338/5608/6714/4846/5156/4313/836/2",15
"GO:0045747","positive regulation of Notch signaling pathway","15/5939","50/18986",0.3,0.959050345175956,-0.195613019624595,0.629617171666444,0.992604339678529,0.706861488576564,"3714/7042/3572/22848/22905/6774/55589/5584/10413/6091/6714/11235/4846/94/81619",15
"GO:0002577","regulation of antigen processing and presentation","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"55080/7057/972/2213/29108/7454",6
"GO:0003184","pulmonary valve morphogenesis","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"171019/7042/4087/4772/6091/4846",6
"GO:0022401","negative adaptation of signaling pathway","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"29978/9413/156/409/408/351",6
"GO:0023058","adaptation of signaling pathway","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"29978/9413/156/409/408/351",6
"GO:0043129","surfactant homeostasis","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"55362/221395/4153/28512/57333/3694",6
"GO:0043651","linoleic acid metabolic process","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"50640/1573/64834/2950/2946/9415",6
"GO:0051797","regulation of hair follicle development","6/5939","20/18986",0.3,0.959050345175956,-0.12361865163337,0.631674203181507,0.994112797990303,0.707935704198129,"7042/3872/4926/4089/8717/4804",6
"GO:0060348","bone development","66/5939","217/18986",0.304147465437788,0.972309105708342,-0.276791604817844,0.63397235205922,0.997251322542341,0.710170735869969,"9215/84895/4208/10682/2200/4882/338773/54928/7704/4209/162466/1305/1277/56987/3636/10269/51141/4086/9249/6261/23508/11214/387/55151/51715/54808/1291/2734/4653/79001/6137/89/9321/5479/7059/302/5191/79065/633/4057/1311/5608/6714/9060/4921/7052/64175/1281/51119/5048/2778/7048/5788/202018/871/8642/5636/1432/3694/285590/2022/1893/5358/4969/79705/1101",66
"GO:0071621","granulocyte chemotaxis","39/5939","129/18986",0.302325581395349,0.966484843975769,-0.257695261203782,0.63398380520834,0.997251322542341,0.710170735869969,"9750/1803/7042/90550/6278/301/5196/2207/10059/3958/708/158747/5473/6729/6850/7057/5478/23604/5479/8729/23396/3929/7060/5747/5880/972/683/6279/4354/5879/3672/5594/5595/3689/6280/682/5197/5919/6288",39
"GO:0048771","tissue remodeling","58/5939","191/18986",0.303664921465969,0.970766492499222,-0.273957425865328,0.634504545280842,0.997822289632354,0.710577337605465,"23418/4208/64114/538/1901/5166/6694/4882/338773/578/952/6422/4286/7879/7037/154/7189/6522/6850/1200/84870/9474/1291/823/5371/6093/2316/3273/1499/7018/23154/1471/1636/581/3488/10457/7060/6714/4921/10512/4790/5578/5880/9475/857/5530/3690/4846/1445/5340/8996/1956/1464/94/4313/3606/183/79705",58
"GO:0014910","regulation of smooth muscle cell migration","28/5939","93/18986",0.301075268817204,0.962487801610278,-0.244664050160292,0.634677671013906,0.997846450202077,0.7105945430272,"4208/538/7168/5770/596/54434/10631/11057/6282/1636/5361/3488/65009/6714/4921/1398/10672/6198/3690/4035/7448/6885/5159/8829/9370/57175/1902/5592",28
"GO:0060840","artery development","35/5939","116/18986",0.301724137931034,0.964562128768921,-0.258295775038955,0.635939738157896,0.999582217656235,0.711830631887003,"6722/7042/3340/57142/348/84516/338/25831/10000/10427/9784/163/3248/4775/4638/5138/1311/6091/221395/1281/1312/60681/23129/4035/2548/7048/5159/10454/4854/8829/30008/4804/94/51684/2022",35
"GO:0001890","placenta development","46/5939","152/18986",0.302631578947368,0.96746306750206,-0.271727597795367,0.636803562106358,1,0.712128146453089,"3491/841/1051/5654/51673/100/113026/54583/10155/79879/9820/10959/6194/405/329/1508/6647/1027/4216/84870/26528/51493/57448/3326/7942/50814/2201/2885/6788/5747/207/3481/6789/5340/142/10049/1956/5594/283/10935/4311/1432/8648/5604/682/64783",46
"GO:0006282","regulation of DNA repair","69/5939","227/18986",0.303964757709251,0.971725019341277,-0.289145898056726,0.638098372636227,1,0.712128146453089,"8110/64769/9643/56907/56893/24144/83443/6883/125476/57599/4361/25/6601/1660/5591/54929/113510/23028/7913/151987/55671/23450/2521/2271/10155/708/6419/23347/2070/1457/8295/8451/8607/7158/6879/6188/86/84717/9577/4255/6599/8505/55658/10856/51377/79184/5111/5531/6595/2140/29086/5371/54386/3146/6118/7335/56943/3276/7515/10097/7336/55611/3297/7334/142/1956/57103/7155/7454",69
"GO:0008585","female gonad development","31/5939","103/18986",0.300970873786408,0.962154067975878,-0.259841762246333,0.638568950837992,1,0.712128146453089,"2309/83943/1051/4882/8879/149986/6422/57122/3643/8893/8322/174/596/7337/6647/6777/1495/8890/59338/3417/581/598/4089/6714/4846/5156/8892/283/4313/836/2",31
"GO:0046637","regulation of alpha-beta T cell differentiation","24/5939","80/18986",0.3,0.959050345175956,-0.247629308116159,0.638720261685317,1,0.712128146453089,"23476/79576/7704/100/4976/57630/301/6522/6776/6850/387/865/8943/3146/3123/54440/7048/3956/3122/3707/8546/3606/4860/6046",24
"GO:0042789","mRNA transcription by RNA polymerase II","14/5939","47/18986",0.297872340425532,0.952248569678254,-0.221138023634466,0.640933487648156,1,0.712128146453089,"55421/6883/6596/22916/4686/6256/6879/6774/2316/302/7024/6281/8546/8648",14
"GO:0048247","lymphocyte chemotaxis","14/5939","47/18986",0.297872340425532,0.952248569678254,-0.221138023634466,0.640933487648156,1,0.712128146453089,"6278/80270/2621/6868/5339/11240/9943/65125/728358/102/6558/27347/9420/6288",14
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","14/5939","47/18986",0.297872340425532,0.952248569678254,-0.221138023634466,0.640933487648156,1,0.712128146453089,"79810/4607/7042/7135/4624/7134/4625/4633/7168/4634/6262/2280/4089/2022",14
"GO:0046621","negative regulation of organ growth","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"9868/2395/859/9150/5950/2931/221476/6788/2539/6789/5728",11
"GO:0048499","synaptic vesicle membrane organization","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"6809/1861/9145/8943/23557/9144/6812/8773/9342/5864/2054",11
"GO:0051353","positive regulation of oxidoreductase activity","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"55312/538/25/2395/5447/10063/6622/207/23410/6271/11315",11
"GO:0071425","hematopoietic stem cell proliferation","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"79576/9733/7520/8848/10425/947/29086/5610/5134/1636/283",11
"GO:0099171","presynaptic modulation of chemical synaptic transmission","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"8087/9513/84961/2932/28964/3092/5217/7533/5864/4804/10755",11
"GO:1900117","regulation of execution phase of apoptosis","11/5939","37/18986",0.297297297297297,0.950410251976172,-0.203707138335589,0.640980559062316,1,0.712128146453089,"10395/27429/80196/51079/5740/8737/598/22933/2191/8772/5062",11
"GO:0002686","negative regulation of leukocyte migration","17/5939","57/18986",0.298245614035088,0.953441863625219,-0.23750667103044,0.642311595843919,1,0.712128146453089,"9750/1803/347/1652/100/79890/11240/11117/8976/375056/1265/23236/727/207/27342/3162/4282",17
"GO:0061178","regulation of insulin secretion involved in cellular response to glucose stimulus","17/5939","57/18986",0.298245614035088,0.953441863625219,-0.23750667103044,0.642311595843919,1,0.712128146453089,"25874/8398/572/84522/51092/6810/8655/5127/5007/9854/3123/56943/5532/91942/6717/5581/2822",17
"GO:0070661","leukocyte proliferation","104/5939","341/18986",0.304985337243402,0.974987643189632,-0.314454086689297,0.643261819184836,1,0.712128146453089,"4208/80381/9750/1051/57678/25/5621/3717/100/30835/6655/57630/952/11326/301/1794/7037/3572/9093/5813/5699/3958/4615/1739/975/7189/6522/596/54890/5573/6188/6194/6850/3615/83737/29110/1265/3105/11146/1401/6654/684/8440/23513/3115/3329/6777/977/23228/1499/1503/3133/7001/1947/3146/6778/5777/3123/1636/581/598/8379/10457/1725/6708/5588/5130/5532/5747/5880/5585/54440/3481/5530/1191/972/4067/2950/7048/4179/683/1604/2213/4690/5788/637/3251/8772/29108/5594/5595/4478/3620/8654/11151/3113/3606/4860/836/4332/11148/4282/2534/23308",104
