"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"R-HSA-182971","EGFR downregulation","17/4365","31/11146",0.548387096774194,1.40030299671138,1.79060685565221,0.0555913801266397,0.122578223215527,0.0720523938366856,"6233/8874/30011/867/5782/2060/29924/10254/5774/2885/8027/58513/9146/10252/6455/998/1956",17
"R-HSA-917977","Transferrin endocytosis and recycling","17/4365","31/11146",0.548387096774194,1.40030299671138,1.79060685565221,0.0555913801266397,0.122578223215527,0.0720523938366856,"527/535/7037/9550/55240/51382/526/9114/523/7018/529/528/7036/9296/51606/79689/534",17
"R-HSA-2426168","Activation of gene expression by SREBF (SREBP)","22/4365","42/11146",0.523809523809524,1.33754431898762,1.75833252627166,0.0561695541066142,0.123681784422863,0.0727010753450972,"6907/79718/3422/6319/57678/1595/7108/6256/4047/1717/2222/31/3157/2194/4598/4802/32/10654/10498/2224/8648/9453",22
"R-HSA-112043","PLC beta mediated events","26/4365","51/11146",0.509803921568627,1.30178110190239,1.73300079906965,0.0572837903606524,0.125961041787512,0.0740408398235242,"84254/5321/818/816/108/5573/5567/817/115/23236/10768/815/26960/5576/10645/5577/2776/5578/2767/805/156/5566/5331/5594/5575/5332",26
"R-HSA-442742","CREB1 phosphorylation through NMDA receptor-mediated activation of RAS signaling","16/4365","29/11146",0.551724137931034,1.40882411028163,1.76858926511532,0.0587802547134293,0.128718246910288,0.0756615455588774,"88/818/1739/816/817/3845/5170/815/6195/805/1742/5594/5595/3265/6196/6197",16
"R-HSA-72086","mRNA Capping","16/4365","29/11146",0.551724137931034,1.40882411028163,1.76858926511532,0.0587802547134293,0.128718246910288,0.0756615455588774,"5439/22916/5430/4686/5431/5432/5434/2963/8731/5436/2962/6829/5433/5441/5438/5437",16
"R-HSA-75067","Processing of Capped Intronless Pre-mRNA","16/4365","29/11146",0.551724137931034,1.40882411028163,1.76858926511532,0.0587802547134293,0.128718246910288,0.0756615455588774,"22916/79869/11051/11052/4686/1477/8106/6636/6634/10914/6635/6628/53981/23283/51692/81608",16
"R-HSA-112382","Formation of RNA Pol II elongation complex","29/4365","58/11146",0.5,1.27674684994273,1.69533435418288,0.0605338281602364,0.132194587696977,0.0777049646010398,"6924/5439/6830/22916/11198/5430/6749/51497/55677/4686/7936/5431/5432/25920/5434/2963/5436/2962/9150/6917/23168/6829/5433/5441/6921/5438/5437/6827/6923",29
"R-HSA-75955","RNA Polymerase II Transcription Elongation","29/4365","58/11146",0.5,1.27674684994273,1.69533435418288,0.0605338281602364,0.132194587696977,0.0777049646010398,"6924/5439/6830/22916/11198/5430/6749/51497/55677/4686/7936/5431/5432/25920/5434/2963/5436/2962/9150/6917/23168/6829/5433/5441/6921/5438/5437/6827/6923",29
"R-HSA-157858","Gap junction trafficking and regulation","25/4365","49/11146",0.510204081632653,1.30280290810482,1.70427854613551,0.0609426221583835,0.132905006131708,0.0781225538555197,"8218/1173/81027/1212/7280/1213/347733/7277/7082/10381/1759/10383/1785/51807/6714/84617/1211/10382/84790/71/1601/4646/347688/79861/112714",25
"R-HSA-189445","Metabolism of porphyrins","15/4365","27/11146",0.555555555555556,1.41860761104747,1.7471951904896,0.0621174741508567,0.135281831529636,0.0795196695516042,"211/1355/1371/3163/5498/2235/4363/645/7390/7389/3145/3162/210/644/213",15
"R-HSA-8957322","Metabolism of steroids","70/4365","154/11146",0.454545454545455,1.16067895449339,1.6108914854238,0.0640911359830441,0.139389465143451,0.0819341672259508,"412/6907/79718/51478/3422/10005/3290/6319/10682/57678/706/11001/8309/80270/6307/9885/1595/112812/7108/3930/6256/4047/51141/51144/7329/8644/1717/10427/2232/2222/31/1593/3837/10484/6342/51170/50814/5007/1645/3157/2194/5641/114880/4598/4802/32/2230/114883/10654/1718/3295/231/5901/10498/51128/9632/39/6613/114876/2224/2638/26119/8648/1646/91734/9871/9420/9453/866/213",70
"R-HSA-1643713","Signaling by EGFR in Cancer","14/4365","25/11146",0.56,1.42995647193585,1.72666411319053,0.0655942817537875,0.142076321839496,0.0835135216313886,"6233/6654/2549/3320/867/11140/3845/5290/2885/5295/6464/5335/1956/3265",14
"R-HSA-9006115","Signaling by NTRK2 (TRKB)","14/4365","25/11146",0.56,1.42995647193585,1.72666411319053,0.0655942817537875,0.142076321839496,0.0835135216313886,"6654/2549/3845/5290/6714/2885/1020/5295/5781/6464/5335/5879/3265/2534",14
"R-HSA-937041","IKK complex recruitment mediated by RIP1","14/4365","25/11146",0.56,1.42995647193585,1.72666411319053,0.0655942817537875,0.142076321839496,0.0835135216313886,"7321/7189/6233/329/8517/3551/7323/8737/1147/7335/353376/929/7334/23098",14
"R-HSA-8848021","Signaling by PTK6","27/4365","54/11146",0.5,1.27674684994273,1.63553530729992,0.0685451399406217,0.148064942721126,0.0870336776508073,"10656/6421/2909/2908/10657/5770/6774/6233/1027/387/1019/867/63916/3845/1017/5921/5829/10457/9564/1398/207/9844/116985/5879/1956/3265/1793",27
"R-HSA-9006927","Signaling by Non-Receptor Tyrosine Kinases","27/4365","54/11146",0.5,1.27674684994273,1.63553530729992,0.0685451399406217,0.148064942721126,0.0870336776508073,"10656/6421/2909/2908/10657/5770/6774/6233/1027/387/1019/867/63916/3845/1017/5921/5829/10457/9564/1398/207/9844/116985/5879/1956/3265/1793",27
"R-HSA-193368","Synthesis of bile acids and bile salts via 7alpha-hydroxycholesterol","13/4365","23/11146",0.565217391304348,1.44327904776134,1.70732202087676,0.0691936124276724,0.149263185616334,0.0877380137615187,"10005/11001/8309/80270/6256/8644/1593/6342/1645/3295/8648/1646/9420",13
"R-HSA-5696399","Global Genome Nucleotide Excision Repair (GG-NER)","40/4365","84/11146",0.476190476190476,1.21594938089783,1.59389631849292,0.0702083234879343,0.151247159665482,0.0889042085047698,"7508/125476/6612/7507/6119/8451/8607/2067/7329/6233/86/8533/10980/9978/56655/1642/64708/10920/8450/5111/2072/2873/6117/50813/9318/51138/6118/10987/5887/5886/7515/1069/5425/7336/7341/7334/142/6613/54107/3980",40
"R-HSA-69620","Cell Cycle Checkpoints","127/4365","292/11146",0.434931506849315,1.11059486262141,1.53644408146538,0.0705871240073267,0.151857704621168,0.0892630913833762,"25909/83990/10111/3796/5000/4361/84515/57060/79902/81929/4928/4173/4171/55746/23279/57122/4176/9656/6119/5699/5527/4175/128312/4172/5903/7321/9184/5720/140735/1781/4174/5689/5690/23122/7158/5905/9491/5687/5691/6233/5696/85236/1783/9861/5525/1027/5709/5682/55920/5685/5692/5707/9577/8655/5718/79023/5688/5528/5705/5694/5717/5684/5693/5683/5686/5708/10213/6232/5695/79184/5713/5719/5501/5704/29086/5515/5710/5529/51143/5518/5700/5701/6117/5519/5516/1778/6249/23332/5698/7531/8881/5714/121504/5716/7533/6118/1017/7532/10726/2810/5711/5702/8379/5706/5526/10197/9183/5715/22919/8924/7529/7534/57551/10971/6396/5048/7336/7514/348995/5721/9793/7334/23198/11243/83540/8697/54820",127
"R-HSA-68877","Mitotic Prometaphase","91/4365","205/11146",0.44390243902439,1.13350208141257,1.54782460638246,0.0707028651581099,0.151901432296506,0.0892887948370761,"25909/10051/10274/3796/27436/10426/79902/81929/10844/4928/55746/23279/57122/10142/5108/5527/1457/5903/9184/140735/1781/23122/1460/5905/4926/7283/1639/1783/5525/10121/55920/8655/79023/5528/3320/1453/6232/5501/5515/81027/5529/51143/1459/7280/5518/5519/10540/347733/5516/91754/1778/6249/11116/23332/7531/7277/11258/10381/203068/7532/10726/10383/51807/8379/5526/84617/9183/22919/5577/140609/1069/57551/10382/8243/6396/5048/7514/348995/84790/9793/5566/11243/5116/83540/55869/347688/79861/112714/54820/10806/114791",91
"R-HSA-2022090","Assembly of collagen fibrils and other multimeric structures","30/4365","61/11146",0.491803278688525,1.25581657371416,1.60735214796909,0.0711159188450576,0.15258294178077,0.0896893911948591,"50509/1285/255631/1303/1277/1284/5339/667/1278/1508/1291/1282/1293/1292/977/1281/3655/80781/1290/1514/5118/1306/7837/7373/3691/3909/1289/131873/1520/4314",30
"R-HSA-6807004","Negative regulation of MET activity","12/4365","21/11146",0.571428571428571,1.4591392570774,1.68962121121839,0.0728856471322314,0.156169515793422,0.0917976061493996,"9101/5770/6233/30011/867/2060/26018/10254/2885/8027/9146/6455",12
"R-HSA-1433557","Signaling by SCF-KIT","22/4365","43/11146",0.511627906976744,1.3064386371507,1.61526159893226,0.0735651357639305,0.156991549780399,0.0922808038579571,"3717/6776/6774/6654/6772/867/6777/10603/3845/5290/5777/6714/2885/5578/5295/5781/4067/1215/5879/7525/3265/2534",22
"R-HSA-5655253","Signaling by FGFR2 in disease","22/4365","43/11146",0.511627906976744,1.3064386371507,1.61526159893226,0.0735651357639305,0.156991549780399,0.0922808038579571,"5439/22916/5430/4686/5431/5432/5434/2963/5436/2962/6654/2549/3845/5290/5433/2885/5295/5441/5438/5437/5335/3265",22
"R-HSA-5696395","Formation of Incision Complex in GG-NER","22/4365","43/11146",0.511627906976744,1.3064386371507,1.61526159893226,0.0735651357639305,0.156991549780399,0.0922808038579571,"7508/6612/7507/6119/8451/2067/7329/6233/9978/1642/8450/2072/6117/6118/5887/5886/1069/7336/7341/7334/142/6613",22
"R-HSA-381042","PERK regulates gene expression","17/4365","32/11146",0.53125,1.35654352806415,1.62045747598171,0.0764026312386491,0.162423597593627,0.0954738020766561,"1051/9709/8894/1968/23404/22894/54512/23016/3309/118460/5393/11340/4802/1965/8570/440/56915",17
"R-HSA-456926","Thrombin signalling through proteinase activated receptors (PARs)","17/4365","32/11146",0.53125,1.35654352806415,1.62045747598171,0.0764026312386491,0.162423597593627,0.0954738020766561,"2147/2788/6714/2776/10672/2787/2767/2783/409/408/2791/54331/5594/5595/2782/59345/55970",17
"R-HSA-197264","Nicotinamide salvaging","11/4365","19/11146",0.578947368421053,1.47833845782842,1.674203878593,0.0766206795180993,0.162423597593627,0.0954738020766561,"83666/84875/55739/5740/4837/10135/55328/83594/143/128240/93100",11
"R-HSA-3928664","Ephrin signaling","11/4365","19/11146",0.578947368421053,1.47833845782842,1.674203878593,0.0766206795180993,0.162423597593627,0.0954738020766561,"2050/8874/8440/28964/5058/1947/6714/6386/5879/5062/2534",11
"R-HSA-8876725","Protein methylation","11/4365","19/11146",0.578947368421053,1.47833845782842,1.674203878593,0.0766206795180993,0.162423597593627,0.0954738020766561,"10196/2109/6187/1915/7415/399818/221143/1938/805/3312/79091",11
"R-HSA-380320","Recruitment of NuMA to mitotic centrosomes","44/4365","94/11146",0.468085106382979,1.19525237015915,1.52519401143646,0.0788279415233742,0.166880429395228,0.0980935610502234,"10426/10844/10142/5108/1781/4926/7283/1639/10121/8655/3320/1453/81027/7280/5518/10540/347733/1778/11116/23332/7531/7277/11258/10381/203068/7532/10383/51807/84617/22919/5577/1069/10382/5048/84790/9793/5566/5116/347688/79861/112714/54820/10806/114791",44
"R-HSA-196757","Metabolism of folate and pterines","10/4365","17/11146",0.588235294117647,1.50205511757968,1.66200787037138,0.0803172961802965,0.169582407850175,0.0996818041383269,"81034/25902/6470/4522/4524/10588/6472/10840/160428/2356",10
"R-HSA-5602498","MyD88 deficiency (TLR2/4)","10/4365","17/11146",0.588235294117647,1.50205511757968,1.66200787037138,0.0803172961802965,0.169582407850175,0.0996818041383269,"948/4615/3146/2244/2243/2266/6271/6279/929/6280",10
"R-HSA-2424491","DAP12 signaling","16/4365","30/11146",0.533333333333333,1.36186330660557,1.59226809810362,0.0813277810912645,0.170809798809094,0.100403273698284,"3937/567/5291/6850/6654/3845/3133/5290/2885/5295/6464/5335/5879/5336/3265/2534",16
"R-HSA-525793","Myogenesis","16/4365","30/11146",0.533333333333333,1.36186330660557,1.59226809810362,0.0813277810912645,0.170809798809094,0.100403273698284,"4208/4205/25/4209/4756/1013/663/1495/9043/1499/5608/6300/998/1432/6938/1496",16
"R-HSA-6804758","Regulation of TP53 Activity through Acetylation","16/4365","30/11146",0.533333333333333,1.36186330660557,1.59226809810362,0.0813277810912645,0.170809798809094,0.100403273698284,"64769/1108/3066/90809/10000/5300/8396/5371/5608/5928/79837/207/5931/5305/208/57459",16
"R-HSA-77387","Insulin receptor recycling","16/4365","30/11146",0.533333333333333,1.36186330660557,1.59226809810362,0.0813277810912645,0.170809798809094,0.100403273698284,"527/1509/535/3643/9550/5770/51382/526/9114/523/529/528/9296/51606/3416/534",16
"R-HSA-512988","Interleukin-3, Interleukin-5 and GM-CSF signaling","24/4365","48/11146",0.5,1.27674684994273,1.54158058801595,0.0828591469813927,0.173340028901941,0.101890561818187,"3717/3636/6776/5291/6233/6850/6654/867/3716/6777/2889/5290/5777/2885/7534/1398/5295/1399/5781/4067/6464/5566/7525/2534",24
"R-HSA-6806667","Metabolism of fat-soluble vitamins","24/4365","48/11146",0.5,1.27674684994273,1.54158058801595,0.0828591469813927,0.173340028901941,0.101890561818187,"4023/54884/348/345/7276/344/51109/336/83875/2817/338/8644/55937/335/5950/154807/79001/2239/1645/4035/375790/6383/3339/337",24
"R-HSA-73893","DNA Damage Bypass","24/4365","48/11146",0.5,1.27674684994273,1.54158058801595,0.0828591469813927,0.173340028901941,0.101890561818187,"56852/9246/57599/9100/6119/7706/8451/6233/9978/56655/1642/8450/5111/6117/7320/7415/6118/7353/5425/7318/25898/54107/9636/55666",24
"R-HSA-111996","Ca-dependent events","20/4365","39/11146",0.512820512820513,1.30948394865921,1.55330712780675,0.0836027663626328,0.174479056640207,0.102560090818,"84254/5321/818/816/108/5573/5567/817/115/815/26960/5576/10645/5577/5578/805/156/5566/5594/5575",20
"R-HSA-422356","Regulation of insulin secretion","37/4365","78/11146",0.474358974358974,1.21127265250977,1.50224684030016,0.083812146668824,0.174479056640207,0.102560090818,"773/948/2181/3767/777/5573/2788/6513/5567/784/2182/23236/10768/8826/5576/6812/5577/2776/2787/5578/2767/2783/5906/2778/2771/6844/2791/5566/2770/54331/4082/5331/5575/2782/59345/55970/776",37
"R-HSA-5609975","Diseases associated with glycosylation precursor biosynthesis","9/4365","15/11146",0.6,1.53209621993127,1.65445134628432,0.0838420090011043,0.174479056640207,0.102560090818,"2673/54344/8813/2582/4351/2584/5373/10020/5236",9
"R-HSA-8875360","InlB-mediated entry of Listeria monocytogenes into host cell","9/4365","15/11146",0.6,1.53209621993127,1.65445134628432,0.0838420090011043,0.174479056640207,0.102560090818,"6233/30011/867/2060/10254/2885/8027/9146/6455",9
"R-HSA-202733","Cell surface interactions at the vascular wall","62/4365","137/11146",0.452554744525547,1.15559568899926,1.47017555054789,0.0841891183792715,0.174972684673368,0.102850249057541,"2621/2147/5196/2207/1277/2888/2817/5291/338/6566/961/7056/1278/2993/6403/482/5478/481/6654/2734/2335/3845/5290/5777/6714/2885/50848/483/10544/3688/3655/5295/83692/857/9057/5781/3690/3678/6520/972/4067/6464/5624/6383/3512/4267/90952/5335/3685/2995/5175/960/7525/9123/3684/3689/3265/5627/682/5197/4282/2534",62
"R-HSA-1483213","Synthesis of PE","8/4365","13/11146",0.615384615384615,1.57138073839105,1.6537751270526,0.0869724193663184,0.180052134760961,0.105835987703315,"1120/85465/162466/23761/10390/23175/5833/9663",8
"R-HSA-209543","p75NTR recruits signalling complexes","8/4365","13/11146",0.615384615384615,1.57138073839105,1.6537751270526,0.0869724193663184,0.180052134760961,0.105835987703315,"8878/4615/7189/6233/5584/3551/4804/3654",8
"R-HSA-5140745","WNT5A-dependent internalization of FZD2, FZD5 and ROR2","8/4365","13/11146",0.615384615384615,1.57138073839105,1.6537751270526,0.0869724193663184,0.180052134760961,0.105835987703315,"161/1173/1175/163/160/1212/1213/1211",8
"R-HSA-193704","p75 NTR receptor-mediated signalling","45/4365","97/11146",0.463917525773196,1.1846104793283,1.4650957836083,0.0876195968386251,0.181156361255963,0.106485060272779,"27237/5663/7204/9828/57142/6655/8878/3066/6868/572/29/55160/4615/5664/7189/84033/9459/6233/11214/387/6453/8874/6654/121512/5584/23365/3551/9826/7531/5970/9639/389337/9138/8997/4790/10672/23263/9181/5599/4792/4804/5879/3654/396/836",45
"R-HSA-1474290","Collagen formation","42/4365","90/11146",0.466666666666667,1.19163039327988,1.46444113321038,0.0883683195226942,0.182317543592828,0.107167611910886,"50509/1285/255631/1305/1303/1277/1284/5339/667/1278/8974/1508/5033/1291/1282/1293/1292/977/5479/64175/1281/3655/80781/79709/1290/8985/1514/5118/5034/5351/10491/1306/871/7837/7373/3691/3909/1289/131873/10536/1520/4314",42
"R-HSA-1059683","Interleukin-6 signaling","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"3717/3572/6774/6772/867/3716/5781",7
"R-HSA-1660517","Synthesis of PIPs at the late endosome membrane","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"9896/30849/5289/4534/55697/66036/8898",7
"R-HSA-193692","Regulated proteolysis of p75NTR","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"5663/6868/5664/7189/5970/4790/4804",7
"R-HSA-2586552","Signaling by Leptin","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"3717/6776/6774/3667/6777/25970/5781",7
"R-HSA-390247","Beta-oxidation of very long chain fatty acids","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"26063/1962/10005/10455/30/23417/3295",7
"R-HSA-400451","Free fatty acids regulate insulin secretion","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"948/2181/2182/23236/2776/2767/5331",7
"R-HSA-446107","Type I hemidesmosome assembly","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"5339/667/977/3655/3852/3691/3909",7
"R-HSA-8851805","MET activates RAS signaling","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"10048/57610/6654/3845/2885/6464/3265",7
"R-HSA-9683610","Maturation of nucleoprotein","7/4365","11/11146",0.636363636363636,1.62495053629074,1.66372738516389,0.0893264346748781,0.182317543592828,0.107167611910886,"83666/2932/84875/7329/2931/143/7341",7
"R-HSA-156580","Phase II - Conjugation of compounds","50/4365","109/11146",0.458715596330275,1.17132738526856,1.44211469683046,0.0902948355816071,0.184058102747655,0.108190725563783,"54928/4258/4257/4259/54988/347734/373156/2687/7360/2098/4552/2953/4837/4548/7358/26873/9061/6818/2686/55347/2952/9060/51504/1312/6817/27306/2950/84836/10327/191/7172/9446/2730/55748/79017/2948/2944/2954/27430/29104/4144/2729/10380/2946/2947/2937/9/2949/494143/57412",50
"R-HSA-110373","Resolution of AP sites via the multiple-nucleotide patch replacement pathway","14/4365","26/11146",0.538461538461538,1.37495814609217,1.53568577641606,0.0922394234109833,0.18730250264067,0.110097808018749,"2237/5423/6119/56655/8505/5111/670/6117/6118/328/5425/54936/142/54107",14
"R-HSA-1227990","Signaling by ERBB2 in Cancer","14/4365","26/11146",0.538461538461538,1.37495814609217,1.53568577641606,0.0922394234109833,0.18730250264067,0.110097808018749,"6654/2549/3320/11140/3845/5782/5290/2885/5295/6464/55914/5335/1956/3265",14
"R-HSA-901042","Calnexin/calreticulin cycle","14/4365","26/11146",0.538461538461538,1.37495814609217,1.53568577641606,0.0922394234109833,0.18730250264067,0.110097808018749,"6048/10956/11253/84447/80267/821/6233/6400/267/5589/23193/56886/811/2923",14
"R-HSA-975634","Retinoid metabolism and transport","22/4365","44/11146",0.5,1.27674684994273,1.47568513058641,0.0942661243425648,0.191174101851418,0.112373562910547,"4023/54884/348/345/7276/344/51109/336/83875/2817/338/8644/55937/335/5950/2239/1645/4035/375790/6383/3339/337",22
"R-HSA-75876","Synthesis of very long-chain fatty acyl-CoAs","13/4365","24/11146",0.541666666666667,1.38314242077129,1.50750826754901,0.0982767031180896,0.19880115802287,0.116856803413337,"2180/201562/197322/253017/2181/23305/9524/51144/51495/2182/9200/64834/11000",13
"R-HSA-982772","Growth hormone receptor signaling","13/4365","24/11146",0.541666666666667,1.38314242077129,1.50750826754901,0.0982767031180896,0.19880115802287,0.116856803413337,"3717/6868/6776/5770/6774/3667/6772/6777/25970/5777/4067/5594/5595",13
"R-HSA-163359","Glucagon signaling in metabolic regulation","17/4365","33/11146",0.515151515151515,1.31543614842584,1.45592184462839,0.101741649598169,0.205549119492748,0.120823305493952,"108/5573/2788/5567/115/5576/5577/2787/2783/2778/2791/5566/54331/5575/2782/59345/55970",17
"R-HSA-389357","CD28 dependent PI3K/Akt signaling","12/4365","22/11146",0.545454545454545,1.39281474539206,1.47963269909235,0.104735351710372,0.211061620155585,0.124063594497696,"79109/253260/64223/2475/10000/5170/5290/117145/207/5295/208/2534",12
"R-HSA-5365859","RA biosynthesis pathway","12/4365","22/11146",0.545454545454545,1.39281474539206,1.47963269909235,0.104735351710372,0.211061620155585,0.124063594497696,"5959/157506/112724/51109/9249/10901/57665/8644/220/126/216/8854",12
"R-HSA-167172","Transcription of the HIV genome","33/4365","70/11146",0.471428571428571,1.20378988708886,1.37222543004115,0.106459299356281,0.214264481131731,0.125946260067515,"6924/5439/6883/22916/11198/5430/6749/51497/8148/4686/7936/5431/5432/2960/25920/5434/2963/8731/5436/2962/6879/9150/6917/6829/5433/2958/5441/2959/6921/5438/5437/6827/6923",33
"R-HSA-5654741","Signaling by FGFR3","20/4365","40/11146",0.5,1.27674684994273,1.40675716424559,0.107507260263971,0.216100452449801,0.127025457701582,"6233/6654/2549/867/5515/3845/5518/5516/5290/6714/2885/8569/5295/5781/6464/673/5335/5594/5595/3265",20
"R-HSA-1839124","FGFR1 mutant receptor activation","16/4365","31/11146",0.516129032258065,1.31793223219894,1.4221518182106,0.108779942120198,0.217286910734448,0.127722866730312,"26127/11052/1523/9208/6776/6774/6772/6777/2260/11116/5290/11160/2885/9530/399687/5295",16
"R-HSA-399719","Trafficking of AMPA receptors","16/4365","31/11146",0.516129032258065,1.31793223219894,1.4221518182106,0.108779942120198,0.217286910734448,0.127722866730312,"80852/818/1739/816/161/4905/1173/1175/817/163/160/2036/815/5578/1742/4646",16
"R-HSA-399721","Glutamate binding, activation of AMPA receptors and synaptic plasticity","16/4365","31/11146",0.516129032258065,1.31793223219894,1.4221518182106,0.108779942120198,0.217286910734448,0.127722866730312,"80852/818/1739/816/161/4905/1173/1175/817/163/160/2036/815/5578/1742/4646",16
"R-HSA-4641262","Disassembly of the destruction complex and recruitment of AXIN to the membrane","16/4365","31/11146",0.516129032258065,1.31793223219894,1.4221518182106,0.108779942120198,0.217286910734448,0.127722866730312,"1856/5527/2932/1857/5525/5528/1855/5515/5529/5518/1499/5519/5516/5526/1452/857",16
"R-HSA-5339562","Uptake and actions of bacterial toxins","16/4365","31/11146",0.516129032258065,1.31793223219894,1.4221518182106,0.108779942120198,0.217286910734448,0.127722866730312,"118429/84168/5609/928/3320/3326/10015/5608/6416/5606/1938/805/5605/6844/5604/7296",16
"R-HSA-190828","Gap junction trafficking","23/4365","47/11146",0.48936170212766,1.2495820233482,1.37564252524764,0.1108680820903,0.221180434445812,0.130011509007093,"8218/1173/81027/1212/7280/1213/347733/7277/10381/1759/10383/1785/51807/84617/1211/10382/84790/71/1601/4646/347688/79861/112714",23
"R-HSA-168927","TICAM1, RIP1-mediated IKK complex recruitment","11/4365","20/11146",0.55,1.404421534937,1.45232907367297,0.111637967213581,0.221882202002524,0.130424013210952,"7321/7189/6233/329/8517/3551/7323/8737/1147/7335/7334",11
"R-HSA-8964616","G beta:gamma signalling through CDC42","11/4365","20/11146",0.55,1.404421534937,1.45232907367297,0.111637967213581,0.221882202002524,0.130424013210952,"9459/2788/5058/2787/2783/2791/998/54331/2782/59345/55970",11
"R-HSA-9603798","Class I peroxisomal membrane protein import","11/4365","20/11146",0.55,1.404421534937,1.45232907367297,0.111637967213581,0.221882202002524,0.130424013210952,"5827/5194/84896/51024/224/8799/5825/91452/54332/5195/5824",11
"R-HSA-174824","Plasma lipoprotein assembly, remodeling, and clearance","35/4365","75/11146",0.466666666666667,1.19163039327988,1.33593979079288,0.112361198580423,0.223041182219494,0.13110527042656,"64788/4023/55911/57552/348/345/91289/344/336/319/3069/4018/338/161/6233/5567/1173/1175/163/335/7436/160/1213/1211/341/5034/51128/5566/26119/213/5360/1071/2/337/3931",35
"R-HSA-9607240","FLT3 Signaling","19/4365","38/11146",0.5,1.27674684994273,1.37101383482483,0.114932160177419,0.227860521796328,0.133938114174118,"2309/6776/10000/6233/6850/1027/6654/867/6777/3845/5290/2885/207/5295/5781/1445/208/3265/2534",19
"R-HSA-9683701","Translation of Structural Proteins","15/4365","29/11146",0.517241379310345,1.32077260338903,1.38767496492836,0.11640343879214,0.230490391240159,0.135483971047673,"83666/2932/7841/84875/821/7329/2589/6233/6482/5589/23193/2931/4245/143/7341",15
"R-HSA-210993","Tie2 Signaling","10/4365","18/11146",0.555555555555556,1.41860761104747,1.42600189497343,0.11900071748642,0.235340549364448,0.13833493016728,"2888/5291/6654/3845/5290/2885/5295/5781/6464/3265",10
"R-HSA-9609690","HCMV Early Events","60/4365","135/11146",0.444444444444444,1.13488608883798,1.2650449381151,0.120123291004693,0.237265855185447,0.139466639288457,"6907/79718/55706/9972/23225/79902/23511/81929/4928/55746/129401/7175/23279/57122/23636/9631/10155/128312/53371/23165/5903/9688/140735/1781/8021/9612/4927/8086/85236/1783/8655/79023/10951/8338/81027/51143/8480/5371/7280/347733/1778/7277/10381/121504/10383/5928/51807/84617/3688/4790/5931/10382/6396/348995/84790/1956/347688/79861/112714/317772",60
"R-HSA-6804757","Regulation of TP53 Degradation","18/4365","36/11146",0.5,1.27674684994273,1.33432675841518,0.122968750067097,0.242585192201757,0.142593385260091,"79109/80196/253260/5527/64223/2475/10000/6233/7874/5515/5170/5518/5519/5516/1017/207/208/9099",18
"R-HSA-167160","RNA Pol II CTD phosphorylation and interaction with CE during HIV infection","14/4365","27/11146",0.518518518518518,1.32403377031098,1.3524604668006,0.12467844569112,0.245349920321709,0.144218513069293,"5439/5430/5431/5432/5434/2963/8731/5436/2962/6829/5433/5441/5438/5437",14
"R-HSA-77075","RNA Pol II CTD phosphorylation and interaction with CE","14/4365","27/11146",0.518518518518518,1.32403377031098,1.3524604668006,0.12467844569112,0.245349920321709,0.144218513069293,"5439/5430/5431/5432/5434/2963/8731/5436/2962/6829/5433/5441/5438/5437",14
"R-HSA-1489509","DAG and IP3 signaling","21/4365","43/11146",0.488372093023256,1.24705506273476,1.30224621597246,0.126475604499791,0.248579212794651,0.146116715270064,"84254/818/816/108/5573/5567/817/115/10768/815/26960/5576/10645/5577/5578/805/156/5566/5335/5581/5575",21
"R-HSA-399956","CRMPs in Sema3A signaling","9/4365","16/11146",0.5625,1.43634020618557,1.40127356754392,0.126825997710664,0.248653926546031,0.146160632570366,"1809/2932/5362/5361/1020/8829/1808/10570/2534",9
"R-HSA-8866427","VLDLR internalisation and degradation","9/4365","16/11146",0.5625,1.43634020618557,1.40127356754392,0.126825997710664,0.248653926546031,0.146160632570366,"161/6233/1173/1175/163/7436/160/1213/1211",9
"R-HSA-8963899","Plasma lipoprotein remodeling","17/4365","34/11146",0.5,1.27674684994273,1.29661582154452,0.13168437250177,0.257861649474561,0.151573000782124,"64788/4023/348/345/91289/344/336/319/4018/338/335/5034/213/5360/1071/337/3931",17
"R-HSA-392451","G beta:gamma signalling through PI3Kgamma","13/4365","25/11146",0.52,1.32781672394044,1.31648064368731,0.133682659596084,0.26081224764334,0.153307384392309,"2788/10000/387/5170/207/2787/2783/2791/54331/208/2782/59345/55970",13
